id,title,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,Date,Time,Duration_in_hours,CatchyWords
880202,Anatomy and Figure Drawing for Beginners,150.0,2252,240,111,0,2016-06-20,15:31:48,21.0,0.0
1197206,Illustrator CC MasterClass,95.0,462,50,86,1,2017-05-02,16:41:21,12.0,0.0
1117796,Typographic Logo Design in Illustrator - Beginners & Beyond,150.0,1720,40,27,1,2017-02-23,21:40:39,1.5,0.0
1219520,Adobe Illustrator T-Shirt Design for Merch by Amazon,20.0,390,44,15,1,2017-06-13,20:41:14,1.0,0.0
595876,Logo Design in Adobe Illustrator - for Beginners & Beyond,200.0,4297,337,110,1,2015-10-01,21:40:39,7.5,0.0
1216132,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,200.0,1076,15,15,1,2017-05-22,22:53:46,1.0,0.0
1145736,Create Professional Looking Infographics With No Experience,180.0,9367,104,21,0,2017-03-21,19:00:13,2.0,0.0
28556,Discover How to Draw and paint Comics,65.0,8901,424,85,1,2012-11-21,22:03:54,62.0,0.0
317278,Typographic Logos: Typography and Lettering for Logo Design,25.0,4235,427,20,2,2014-10-16,19:30:01,1.5,0.0
573064,Photoshop in Ease: Create World Amazing  Graphic Designs,20.0,14440,182,26,1,2015-08-13,21:17:34,3.0,0.0
1120554,Canva Graphics Design Essential Training For Everyone,200.0,12340,124,46,1,2017-03-07,03:54:27,2.5,0.0
1151326,Triangulated Bird: Origami Styled Bird in Adobe Illustrator,195.0,2027,11,9,2,2017-04-18,19:40:57,0.5,0.0
590794,Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,0.0,381,24,7,1,2015-08-31,20:52:45,0.6,0.0
1181578,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,0.0,69,6,25,1,2017-04-24,16:44:12,3.5,0.0
1261122,画像加工の初心者でも「１日」で初歩を覚えられる無料講座,0.0,21,0,18,0,2017-06-22,15:01:32,1.0,0.0
749542,Graphic Design Bootcamp,200.0,15276,1740,65,0,2016-05-13,00:03:03,8.0,0.0
874012,The Ultimate Drawing Course - Beginner to Advanced,150.0,26742,2379,62,0,2017-01-23,00:20:05,11.0,1.0
1046722,Ultimate Photoshop Training: From Beginner to Pro,200.0,5326,447,150,0,2017-01-12,16:56:22,11.5,0.0
820194,Photoshop for Entrepreneurs - Design 11 Practical Projects,200.0,36288,737,63,1,2016-06-09,01:57:03,5.0,0.0
62721,Anatomy for Figure Drawing: Mastering the Human Figure,95.0,15500,754,65,1,2013-10-16,11:37:30,68.5,0.0
371074,Sketch 3 from A to Z: Become an App Designer,75.0,7282,1629,42,1,2015-01-03,08:21:48,3.5,0.0
20461,How to Design a Logo - a Beginners Course,30.0,10875,650,41,1,2012-07-25,13:41:42,2.5,0.0
416548,Logo Design Masterclass: Learn Logo Design + Illustrator,200.0,8196,479,85,1,2015-08-18,18:56:04,6.5,0.0
1047436,How to Draw and Sketch for Beginners,150.0,1360,175,79,0,2017-01-25,22:07:38,9.0,0.0
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,95.0,6858,382,41,0,2015-11-09,21:17:04,3.5,0.0
897238,Canva Graphics Design for Entrepreneurs - Design 11 Projects,200.0,18303,202,54,1,2016-07-23,00:41:07,3.5,0.0
1067516,Vector Logo Design in Affinity Designer,150.0,1789,102,57,1,2017-02-07,18:09:03,3.0,0.0
1008100,How To Create A Low Poly Portrait With The Pen Tool,195.0,293,5,18,0,2016-11-15,14:40:56,1.0,0.0
832870,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,20.0,662,5,21,0,2016-05-09,01:17:58,1.0,0.0
642656,How to Create Kindle & Ebook Covers with Canva,30.0,1279,3,33,0,2015-10-21,00:07:15,1.5,0.0
428220,How To Make Professional eBook Covers For FREE,20.0,1080,6,35,1,2015-02-26,15:24:08,3.0,0.0
1184664,Design Business Card in Photoshop: Earn Money by Doing It,50.0,120,10,29,0,2017-04-24,18:55:28,3.5,0.0
65596,Learn to create beautiful web interfaces and logos,20.0,1085,76,10,1,2013-07-17,18:18:02,1.0,0.0
1018358,Illustrated Logo Design,25.0,447,2,10,2,2016-11-24,21:56:58,1.0,0.0
16714,Color Basics for Print Designers,20.0,372,21,10,1,2012-04-23,21:13:00,0.6,0.0
657764,Digital Photo Manipulation Art And Cover Design In PhotoShop,50.0,721,7,35,0,2016-03-28,17:56:10,5.0,0.0
231970,Drawing Perspective For Beginners,150.0,736,50,44,1,2016-03-20,21:38:48,7.5,0.0
981684,Adobe InDesign CC Advanced,30.0,114,24,50,3,2016-10-18,17:09:56,3.5,1.0
669174,Intro to Photoshop for Merch by Amazon,25.0,331,24,9,0,2015-11-16,20:17:05,1.0,0.0
185526,MicroStation - Células,20.0,0,0,9,0,2014-04-15,21:48:55,0.6166666666666667,0.0
1185898,Photoshop - Creación de Efectos 2,30.0,0,0,9,0,2017-05-17,19:19:18,1.0,0.0
1177156,Como Criar Logos de Sucesso - Start Designer,25.0,0,0,29,0,2017-06-30,05:48:57,6.0,0.0
177614,Super Textos con Photoshop,20.0,0,0,8,0,2014-03-31,20:31:04,2.0,0.0
1128984,Photoshop - Aprende a Transformar Imágenes,20.0,0,0,14,0,2017-03-08,18:05:51,1.0,0.0
185528,Iníciate en Microstation,20.0,0,0,10,0,2014-04-15,21:52:12,1.0,0.0
872262,Adobe Photoshop pentru Social Media,20.0,0,0,12,0,2016-06-08,16:02:39,0.5666666666666667,0.0
1137738,Photoshop - Creación de Efectos,20.0,0,0,11,0,2017-03-24,20:06:57,1.0,0.0
1185535,Cómo crear maquetas con Adobe XD,0.0,217,2,21,0,2017-05-28,16:17:36,3.0,0.0
896742,Aprenda Modelagem 3D com o 123D Design,0.0,334,26,27,0,2016-07-07,21:15:34,1.0,0.0
609642,Ferramentas Visuais,0.0,817,42,18,0,2015-10-09,23:42:33,5.0,0.0
723818,Adobe Indesign CC Başlangıç,0.0,637,21,22,0,2016-01-14,18:52:21,2.5,0.0
1085646,How to Doodle: Basics and Lettering,185.0,2358,28,12,1,2017-02-21,17:43:34,1.0,0.0
1062048,Mastering Photoshop CC 2017 - The Art of Design & Technology,20.0,3721,95,46,1,2017-02-04,05:52:17,6.5,0.0
1160004,Design a logo for FREE in Inkscape,100.0,1148,26,42,1,2017-05-01,18:32:43,2.0,0.0
1087244,Foundation Skills on Adobe Illustrator: Learn Fast!,50.0,2489,39,16,0,2017-03-01,21:54:39,2.0,0.0
1169062,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,30.0,1782,18,10,0,2017-04-05,20:39:33,1.0,0.0
520468,Canva : Graphic Design Theory Volume1,200.0,6975,122,29,1,2015-06-05,21:37:33,2.5,0.0
693812,Master App Icon Design for iPhone (IOS) & Android Devices,25.0,9464,329,43,2,2015-12-21,18:57:07,2.0,0.0
1196852,Photoshop: How to create stunning collages,20.0,2044,17,15,0,2017-05-09,16:40:58,1.5,0.0
1149656,Mastering advance Photoshop,20.0,5787,40,21,2,2017-04-27,23:39:34,2.0,0.0
385462,Logo Designing for Your Business in an Hour,20.0,25277,311,16,1,2015-01-05,10:43:48,1.0,0.0
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,200.0,6944,30,24,0,2017-02-01,15:44:11,1.0,0.0
561188,Photoshop CC for Beginners - A Comprehensive Crash Course,200.0,6028,205,20,0,2015-07-29,18:35:20,2.5,0.0
600486,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,20.0,5104,437,26,0,2015-09-08,17:29:12,1.0,0.0
501140,Illustrator CC para novatos: ¡desde cero hasta experto! ,150.0,2476,466,96,1,2015-12-29,20:10:55,11.0,0.0
405488,Photoshop para novatos:  ¡desde cero hasta experto!,150.0,3000,470,134,1,2015-01-30,17:41:47,12.0,0.0
1219326,Diventa un professionista del Graphic Design,200.0,185,10,94,1,2017-05-24,17:02:19,17.5,0.0
1029554,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,45.0,418,85,71,0,2017-03-03,20:08:35,11.0,0.0
1009068,ABC do Photoshop CC,45.0,431,99,80,0,2016-11-21,17:19:01,7.5,0.0
1276020,Photoshop para iniciante - o básico,30.0,23,2,20,0,2017-07-03,01:36:55,3.0,0.0
1202746,Curso Online de Adobe Illustrator CC e CS6,80.0,126,18,119,1,2017-05-04,06:11:39,13.0,0.0
1226518,Photoshop & Illustrator CC Essentials in Arabic,0.0,3329,193,33,0,2017-05-31,23:16:00,3.5,0.0
870368,Photoshop from Zero to Hero ( Arabic ),60.0,720,220,82,0,2016-06-29,16:37:18,12.5,0.0
1223336,Photoshop Essentials - Uma Introdução Detalhada,0.0,800,39,24,0,2017-05-22,09:58:21,2.5,0.0
1257870,Photoshop CC 2015 Top New Features,0.0,1477,3,13,1,2017-06-26,19:37:58,0.65,0.0
519968,Expert Guide : Mastering Types feature in illustrator !,190.0,1552,11,27,1,2015-11-04,18:38:17,2.5,0.0
656914,Cartoon Game Logo Design using Photoshop,20.0,1076,11,15,1,2015-11-11,18:54:16,2.5,0.0
787204,Most Wanted Flat Design Techniques #2: Hipster Businessman,95.0,1016,5,25,2,2016-03-17,16:47:34,1.5,0.0
380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,200.0,919,57,56,1,2015-02-20,00:15:41,5.5,0.0
412864,Typography 101: Picking the Right Fonts for Business Success,75.0,1224,10,15,0,2015-04-20,18:03:34,1.5,0.0
463354,Editorial Illustration Tutorial: From Drawing to Photoshop,45.0,774,39,35,1,2015-04-08,16:57:23,2.5,0.0
636548,Kindle eBook Cover Design and Book Illustration Guide,120.0,715,16,20,1,2015-11-06,17:27:45,1.0,0.0
513782,Removing Backgrounds From Images using Adobe Photoshop,20.0,1768,20,14,1,2015-06-03,18:11:41,0.6833333333333333,0.0
19164,Graphic Design Secrets Revealed,95.0,2555,28,55,1,2012-09-04,02:21:04,6.0,0.0
637402,Drawing in Perspective,25.0,426,63,28,1,2016-05-27,19:39:14,3.0,0.0
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",0.0,3108,27,28,0,2016-08-12,17:34:45,2.5,0.0
608090,Adobe Illustrator For Beginners: Design A Typographic Logo,30.0,276,54,27,0,2015-10-15,22:29:00,1.5,0.0
1165016,Surface Pattern Design : Create Scandinavian Patterns,40.0,390,6,8,1,2017-04-04,15:03:18,0.7,0.0
755680,Draw a realistic Fantail using pencil,0.0,6754,109,20,1,2016-02-11,22:05:05,1.0,0.0
930416,How to design a business card on Photoshop (for beginners),0.0,5086,197,12,0,2016-08-27,19:02:40,1.0,0.0
784478,Make Flat Design Space Ships in 30 Minutes in Illustrator!,50.0,1146,41,5,0,2016-04-06,20:26:56,0.55,0.0
17349,Figure Drawing From Life Using The Reilly Technique.,0.0,47811,1041,22,1,2012-05-09,18:14:57,2.5,0.0
93484,Drawing Cartoony Characters,20.0,1564,103,9,0,2013-10-09,00:45:01,2.0,0.0
927186,Learn Blender 3D  - The introduction course,100.0,739,12,15,0,2016-08-19,00:52:30,1.5,0.0
628440,Inkscape For Beginners 2016/2017,40.0,1029,52,26,1,2016-09-26,17:24:45,4.0,0.0
1047508,Make yourself a Santa Claus: Photoshop Manipulation,0.0,2665,20,8,1,2016-12-22,17:10:35,0.5666666666666667,0.0
406504,Become an InDesign Pro in 10 Skills,105.0,1079,172,35,0,2015-08-21,22:22:39,5.0,0.0
644914,Digital Illustration: Make A Custom Character Illustration,30.0,1440,16,14,1,2015-11-03,18:49:10,1.5,0.0
908324,Learn Basics Of Adobe Illustrator,25.0,1401,30,12,0,2016-09-12,19:15:36,0.7,0.0
15611,Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,40.0,2634,92,25,1,2012-04-04,02:24:51,10.0,0.0
775252,LOGO DESIGN IN POWERPOINT,95.0,1046,12,28,0,2016-04-15,18:02:17,1.0,0.0
850426,Photoshop CC MasterClass,95.0,505,88,78,1,2016-05-17,20:06:37,11.5,0.0
530426,Become A Logo Designer ,95.0,827,50,39,1,2015-07-14,16:07:03,2.5,0.0
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,0.0,8786,245,11,0,2015-10-04,19:36:34,1.0,0.0
1211198,Illustrative Surface Patterns Design : From Life To Products,40.0,253,1,14,1,2017-05-23,22:39:46,1.0,0.0
294294,Effective iOS & Android App Icon Design,20.0,1933,25,13,0,2014-09-09,14:36:37,1.0,0.0
692920,Creating an animated greeting card via Google Slides,20.0,1504,10,9,0,2016-01-05,20:31:49,1.5,0.0
349144,Photoshop: Learn Digital Painting Basics in Photoshop,20.0,1332,31,24,0,2014-12-06,05:51:03,2.0,0.0
711688,Learning Photoshop CC 2014 in Egyptian Arabic ,70.0,1150,68,25,1,2016-01-10,16:24:47,3.5,0.0
625920,Make tech circles in Photoshop in 30 minutes!,50.0,1056,15,8,1,2015-10-09,23:10:51,0.5666666666666667,0.0
286508,Graphic design - The Quick Guide,30.0,1350,29,11,0,2014-08-29,08:03:27,0.6333333333333333,0.0
768940,Learn Corel x7 Like a Pro,20.0,1586,8,5,2,2016-03-04,19:00:46,0.5166666666666667,0.0
640428,Make tech circles in Adobe Illustrator in 30 minutes,200.0,821,15,5,1,2015-10-14,21:42:40,0.5333333333333333,0.0
1168910,Easy Illustration and 2D Animation,65.0,56,16,7,1,2017-04-18,16:12:42,0.5666666666666667,0.0
640426,Make Tech circles in Adobe Photoshop and Illustrator,200.0,1150,10,13,1,2015-10-14,22:05:30,1.0,0.0
300466,Turn Your Photos Into Professional And Modern Artworks,20.0,1557,11,12,1,2014-09-16,13:09:16,1.5,0.0
682060,Calligraphy for Beginners: Creating Strong Lines,40.0,246,30,12,0,2016-03-03,20:58:21,0.6833333333333333,0.0
809216,Canva: Design Album Cover Artwork in Minutes - No More Fees!,0.0,3103,42,11,0,2016-04-07,23:57:25,0.6666666666666666,0.0
532140,Getting Started With Photoshop CC,75.0,1090,14,45,0,2015-06-19,22:25:42,4.5,0.0
546832,Learn Adobe Photoshop in 1 Hour,50.0,1235,15,10,1,2015-07-07,23:16:37,1.0,0.0
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),0.0,946,3,6,0,2017-06-20,17:57:00,0.6666666666666666,0.0
288110,Illustrator - Creating stylised images from a photo,50.0,1500,11,9,1,2014-09-09,14:16:50,0.6833333333333333,0.0
388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,20.0,1452,21,27,1,2015-01-08,19:48:25,2.0,0.0
742392,Conviértete en un experto de photoshop cc naked series,30.0,24,5,122,2,2016-01-29,02:54:19,12.0,0.0
1265678,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,70.0,3,1,20,1,2017-06-23,21:37:55,3.5,0.0
814200,商業好設計-Illustrator個性商品設計,20.0,20,3,5,0,2016-04-26,17:26:44,0.6833333333333333,0.0
468182,Ilustración de la A a la Z,20.0,33,3,19,1,2015-06-08,16:42:57,3.0,0.0
789670,Diseño Gráfico fácil y rápido.,20.0,97,9,124,1,2016-07-05,00:18:50,13.5,0.0
1009622,超基礎！超入門！〜作りながら学ぶ。完全無料3DCGソフトBlender〜,80.0,8,1,43,0,2016-12-14,01:25:19,5.5,0.0
1164570,调色高级讲解,200.0,4,2,8,0,2017-03-31,17:16:15,1.0,0.0
686430,Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temática,125.0,10,3,55,0,2016-04-27,04:22:31,2.5,0.0
1007622,Infodesign,50.0,2,1,12,0,2017-03-24,00:39:48,1.5,0.0
1031648,تصميم القوالب الدائرية بالفيغاس | Circular Templates Vegas,20.0,5,2,9,1,2016-12-22,14:39:13,0.6,0.0
1069348,Affinity Designer - tworzenie wzorków,20.0,1,1,11,0,2017-01-13,20:08:41,1.5,0.0
181294,Photoshop: Creando efectos de luz,20.0,3,1,9,0,2014-04-02,21:24:33,1.5,0.0
780150,Learning Photoshop CC 2015,50.0,311,49,163,1,2016-03-08,16:53:07,10.5,0.0
922464,Create Awesome Ebook Covers Using Microsoft Word,45.0,447,6,23,1,2016-08-05,19:07:42,3.5,0.0
855188,Photoshop Essentials: Designing FaceBook Graphics,20.0,616,3,19,0,2016-05-23,06:13:16,1.5,0.0
855764,Advance Learning Tools Corel Draw Graphics Design,40.0,797,13,70,0,2016-05-31,21:27:22,14.0,0.0
699376,Creating an animated greeting card via Google Slides,20.0,549,10,8,0,2016-04-12,01:24:14,1.0,0.0
192726,Logo Design for Entrepreneurs ,20.0,274,10,49,0,2014-04-04,16:21:31,3.5,0.0
358998,Sketch 3: Design a mobile application from scratch,45.0,709,14,31,1,2014-12-08,10:43:52,2.5,0.0
525446,Draw a Kitten,0.0,3812,68,11,1,2015-06-12,18:37:40,1.5,0.0
638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,100.0,1373,5,63,0,2015-11-18,17:47:26,2.5,0.0
502588,Learn GIMP,20.0,441,53,34,1,2015-05-18,21:16:23,6.5,0.0
1177670,Texturing For Designers - Bring Life to Design With Textures,60.0,201,0,12,1,2017-04-18,00:47:52,1.0,0.0
753774,Learn Advanced Photoshop Selections,25.0,661,4,10,1,2016-02-07,22:55:27,1.5,0.0
530436,InDesign: Diseño de proyectos paso a paso,150.0,300,40,77,2,2015-09-04,15:37:36,4.5,0.0
690918,Domina el Diseño Gráfico para Web con Photoshop CC,70.0,211,34,66,1,2015-12-30,01:54:02,6.5,0.0
927336,Graphicriver Autor – Verkaufe deine Designs online,30.0,65,8,20,1,2016-09-27,14:20:14,1.5,0.0
1022032,Adobe Illustrator CC,20.0,43,12,46,2,2016-12-26,18:58:09,9.5,0.0
1101806,캔바(Canva)로 SNS 콘텐츠 만들기,30.0,44,13,19,0,2017-02-06,21:39:19,2.0,0.0
1246168,"Illustrator para criação de peças gráficas, Design Gráfico",100.0,33,3,41,0,2017-06-13,04:15:20,1.5,0.0
1242692,Photoshop Workflow - Manipulação de imagem para Publicidade,135.0,20,8,53,3,2017-06-28,03:28:04,12.5,0.0
1185390,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,80.0,37,6,131,1,2017-04-19,06:48:47,12.5,0.0
700942,Curso básico de Gimp; software gratis de diseño gráfico,60.0,190,25,36,0,2015-12-22,00:06:02,2.0,0.0
804096,Curso Completo de SolidWorks 2016.,30.0,129,27,43,1,2016-12-29,01:19:32,9.0,0.0
733654,なぞるだけですぐできる! 簡単手描きイラスト講座,30.0,123,12,48,0,2016-02-16,17:10:15,3.0,0.0
994312,Découvrez InDesign en 1 heure,20.0,38,3,25,0,2016-11-21,19:52:01,1.0,0.0
902300,Convert Image to Vector in Adobe illustrator,0.0,3251,158,13,2,2016-07-13,16:57:42,0.5166666666666667,0.0
522426,Design & Create Vector Graphics With Inkscape 2016,200.0,2091,11,26,0,2015-06-08,18:46:45,2.5,0.0
550360,GIMP for Beginners. Make Your Own Professional Book Covers,20.0,1002,29,44,0,2015-07-10,22:09:07,6.5,0.0
314698,Learn Photoshop Quickly (For Bloggers & Web Images),80.0,806,53,28,0,2014-10-08,22:31:26,2.5,0.0
960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,195.0,389,20,43,0,2016-11-05,19:25:03,3.0,0.0
1245392,Voxel 3D Model Creation Course,0.0,1031,9,8,1,2017-06-08,22:46:39,0.65,0.0
661628,Logo Design: Mastering the Wordmark,20.0,500,29,17,1,2015-11-09,19:30:18,2.0,0.0
1199928,The Complete Canva Course,200.0,68,11,48,1,2017-05-10,17:12:51,4.5,0.0
923902,Learn Photoshop for Design: 100% Practical Projects,20.0,651,5,12,1,2016-08-08,17:51:02,0.6666666666666666,0.0
720300,Logo Design Theory & Application Bootcamp,50.0,341,57,35,1,2016-01-10,16:16:39,7.0,0.0
79120,LaTeX for Professional Publications,25.0,867,203,22,0,2013-09-24,18:21:26,3.0,0.0
1106490,The Design Theory Blitz,35.0,142,35,9,0,2017-04-05,22:44:22,0.7,0.0
424770,Book Design With MS Word And Canva ,95.0,1825,24,33,1,2015-03-05,22:37:01,2.5,0.0
22445,Learn to Design a Letterhead - A Beginners Course,0.0,24687,423,13,1,2012-10-10,23:34:55,0.7333333333333333,0.0
581352,Creating Icons with Adobe Illustrator,30.0,2266,26,10,1,2015-08-13,18:54:20,1.0,0.0
874656,Create Stunning Infographics to Share your Ideas,0.0,5175,470,7,0,2016-08-14,22:04:11,0.5,0.0
1156778,How to stylize your photos in Photoshop with color overlays,0.0,3512,58,17,0,2017-03-30,16:26:36,1.5,0.0
870936,Business Card and Letterhead Design in Adobe Illustrator,200.0,797,30,37,1,2016-08-10,17:31:33,2.0,0.0
413713,A Complete Guide to Successful Freelance Logo Design Career,145.0,2745,61,67,1,2015-02-19,03:39:50,8.5,0.0
52457,The Logo Design Process From Start To Finish,95.0,2361,74,40,1,2013-09-24,03:52:32,5.5,0.0
446936,Creative logo design with Inkscape for free,40.0,1530,49,25,1,2015-11-12,17:01:44,4.0,0.0
77896,Typography Fundamentals - Feel confident with type!,20.0,1873,121,14,0,2013-10-20,07:39:55,1.0,0.0
654038,How To Sell Your Art Online With ETSY,100.0,1338,38,35,0,2015-11-11,01:26:13,3.0,0.0
438420,Ultimate Guide on Freelancing Career in Photoshop Design,165.0,1479,49,82,1,2015-04-30,19:41:43,6.5,0.0
1246636,Photoshop - Como criar Fusão de forma profissional,30.0,38,6,34,1,2017-06-12,13:19:09,4.0,0.0
406424,"Photoshop, Illustrator, InDesign & Graphic Design Principles",30.0,934,143,41,1,2015-02-02,14:24:21,12.0,0.0
1243016,Photoshop - Tratamento de pele profissional,100.0,50,5,16,2,2017-06-06,14:22:28,1.5,0.0
1266468,Indesign - Para quem quer trabalhar com Design Gráfico,100.0,27,7,12,2,2017-06-27,02:48:29,2.5,0.0
611804,Primeros Pasos con Photoshop CC,0.0,6429,654,31,0,2015-09-23,15:30:59,2.5,0.0
276680,Cómo Diseñar Logos,25.0,422,120,31,0,2015-03-05,19:16:43,3.5,0.0
922092,Photoshop para principiantes: ¡De cero a experto!,120.0,410,15,62,0,2016-08-22,19:07:23,7.5,0.0
1274846,Photoshop Avançado - Pós Produção e fusão com 3D,135.0,15,0,6,3,2017-07-03,01:15:29,1.0,0.0
1093446,ABC do Adobe Illustrator,35.0,115,15,56,0,2017-02-06,14:36:41,5.5,0.0
1000116,خطوتك الأولى لتعلم الفوتوشوبPhotoshop,20.0,272,11,12,0,2016-12-22,15:20:50,2.0,0.0
673142,master course - realistisch zeichnen lernen,20.0,280,46,33,1,2016-02-10,00:25:00,5.0,0.0
701468,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,70.0,354,27,98,1,2016-01-04,18:29:16,13.0,0.0
399938,Professional Logo Design in Adobe Illustrator,0.0,44044,1563,45,1,2015-01-22,11:18:06,7.5,0.0
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,145.0,1367,61,31,1,2015-08-06,20:22:52,3.0,0.0
341952,Mastering Photoshop: From Beginner to Industry Professional,25.0,1754,52,79,2,2014-11-25,17:47:46,12.5,0.0
474076,Expert Retina / HiDPI Graphics in Photoshop & Illustrator,195.0,2067,8,18,1,2015-04-26,19:50:34,1.5,0.0
839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,0.0,5301,125,77,1,2016-06-21,02:49:47,6.5,0.0
787340,Most Wanted Flat Design Techniques #1: Desert Island,0.0,4294,143,15,2,2016-03-17,18:15:21,1.0,0.0
559204,Photoshop Quickstart Guide to Digital Sketching,20.0,1679,24,15,0,2015-09-17,18:46:40,1.0,0.0
1197810,Gestalt Principles & Pattern Design : Create Festive Pattern,50.0,327,0,14,1,2017-05-02,04:52:52,1.0,0.0
971260,Logo Design - Design a Logo in Photoshop for beginners,30.0,740,20,12,0,2016-12-02,18:27:20,0.5833333333333334,0.0
960326,Advanced Features in Adobe Illustrator,30.0,1348,6,14,2,2016-10-12,17:13:16,1.0,0.0
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",30.0,1249,44,19,0,2014-01-28,02:30:26,3.0,0.0
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,135.0,1275,26,42,0,2015-05-27,19:07:13,3.5,0.0
482208,Learn Photoshop CC Essentials,75.0,3117,30,62,0,2015-05-06,00:47:09,4.5,0.0
998580,Mobile App Design: From Beginner to Intermediate,140.0,896,21,108,1,2017-02-20,17:42:07,10.0,0.0
475214,Text based Logo Design for Business Using Adobe Photoshop,20.0,4208,25,19,1,2015-08-03,22:10:33,1.0,0.0
77532,Graphic Design for Entrepreneurs...Who Can't Draw,20.0,3903,51,13,0,2013-08-17,02:34:46,1.5,0.0
846214,BUSINESS CARD DESIGN IN POWERPOINT,95.0,1710,13,16,0,2016-05-15,18:57:39,1.0,0.0
951912,Adobe - How to create a professional Video Title/ Web Banner,20.0,1606,8,9,1,2016-09-07,20:28:12,0.7333333333333333,0.0
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,0.0,4776,115,18,1,2017-03-03,03:20:22,0.5666666666666667,0.0
660876,Graphic Design - An Overview of the Field,0.0,23229,2215,12,0,2015-11-09,19:10:57,1.0,0.0
837798,✔️ Illustrator CC : Be a Graphic Designer in Illustrator CC,25.0,1456,62,77,1,2016-07-06,21:08:43,6.5,0.0
834226,FLAT ICON DESIGN IN POWERPOINT,95.0,1534,24,23,0,2016-05-03,00:54:17,1.5,0.0
750934,Logo Design By Example : Design 5 Famous Logos,50.0,2199,28,16,0,2016-02-03,20:23:32,1.0,0.0
770622,Bring your sketch to life - learn digital illustration,70.0,1202,68,36,0,2016-04-29,00:39:55,3.5,0.0
1029436,Learn Cinema 4D: Create an Abstract Background,20.0,2004,4,9,0,2017-02-22,23:08:38,0.5666666666666667,0.0
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,90.0,778,2,24,1,2017-04-04,15:04:21,1.5,0.0
1226182,Design Tickets and Vouchers in Photoshop and Illustrator,45.0,502,0,15,0,2017-05-27,00:01:54,2.5,0.0
978462,Blender Modelling Series - Volume Two,100.0,1526,3,24,0,2016-10-12,20:22:14,2.0,0.0
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,50.0,1468,190,141,0,2015-08-18,19:30:59,8.0,0.0
805882,Design bestselling T-shirts from Beginner to Expert.,95.0,798,198,25,0,2016-04-06,20:48:07,0.6666666666666666,0.0
413180,Digital Painting for Cartoon Characters,30.0,2044,108,25,1,2015-02-05,18:05:18,4.0,0.0
1027480,Create Animated Gif Advertising Banners in Photoshop CC,85.0,1310,9,20,1,2017-01-10,21:46:22,1.0,0.0
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,20.0,1145,42,20,1,2016-09-06,23:42:39,0.6333333333333333,0.0
1219814,Photo Manipulation: Master Photo Editing,75.0,326,6,43,1,2017-07-03,17:23:39,1.0,0.0
518870,How to create flat design icons in 15 minutes in Illustrator,195.0,2228,96,51,1,2015-06-22,23:52:21,4.5,0.0
935108,Adobe - Create a professional logo step-by-step (Beauty),20.0,2420,27,21,1,2016-08-27,23:43:41,1.5,0.0
53549,Essential Skills for Designers - Mastering the Pen Tool,45.0,387,24,24,1,2013-05-13,12:59:21,2.0,0.0
907408,Morphing  with After Effect : Everything you need to know,20.0,421,10,18,1,2016-07-21,14:08:04,1.0,0.0
410974,Learn  After Effects and master 3d layers in after effects,20.0,987,2,29,1,2015-02-23,08:05:26,1.5,0.0
1035402,Learn Adobe Illustrator CC - All Essentials In 1 Hour!,55.0,324,7,14,0,2017-03-01,00:56:31,1.0,0.0
991416,History of Art and Design from XV to XXI century,20.0,319,11,35,1,2016-10-24,15:44:34,2.0,0.0
472592,App Design + Web Design + Photoshop = Combined Course,115.0,1087,6,24,0,2015-04-27,21:32:04,2.0,0.0
140368,Adobe Illustrator CC for beginners,20.0,270,28,118,0,2014-12-17,14:01:35,8.0,0.0
